Sample ID,Ti,Y,Zr,Nb,In,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Th,Ti_uncert,Y_uncert,Zr_uncert,Nb_uncert,In_uncert,La_uncert,Ce_uncert,Pr_uncert,Nd_uncert,Sm_uncert,Eu_uncert,Gd_uncert,Tb_uncert,Dy_uncert,Ho_uncert,Er_uncert,Tm_uncert,Yb_uncert,Lu_uncert,Hf_uncert,Ta_uncert,Th_uncert,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFR_z5,135.2127998,1452.079307,486331.7486,8.599682837,0,0.138768109,0.693583322,0.210839983,2.81791929,4.959393487,1.036402176,34.92740381,12.03934578,142.4905982,49.96731283,225.2118968,39.34486363,344.7886125,60.72863457,8958.186476,-26.3642223,2.394618009,3.621961766,1.676129899,2.421215596,14.6708357,2.605266885,46.52999432,20.45221894,11.46790159,8.146656479,10.95338354,17.12434618,6.008742617,7.383594662,2.649846544,4.401147025,4.049942643,2.958545886,3.10268163,3.745367726,2.357717617,20.28357755,3.451245226,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFR_z6,70.91869992,2217.528802,485089.039,5.084206357,0,1.888209171,9.370893867,0.98695296,8.222634182,10.05215118,1.879674219,60.81884096,19.69409704,224.6031601,78.40984735,344.8007454,61.61123724,513.0500657,93.10531746,8868.770663,-11.70256821,48.7860742,2.532652105,1.584239409,1.518733744,11.69596679,2.001578065,8.799554958,4.047897935,5.415880286,4.624877582,4.94282686,5.39925282,2.811828715,3.576206733,2.818534288,2.043754401,3.352374006,2.248622629,2.6068499,2.840460792,2.516644138,12.71423465,2.644818152,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFR_z7,84.11492183,1621.582025,486032.9318,26.87872831,0,0.825909327,2.374489607,0.424721251,3.865548577,6.04454629,1.305382026,39.89446163,13.34323816,155.164404,56.22276439,250.8423712,44.45127784,390.8512258,70.39536938,8941.907744,-23.31500322,10.0089716,3.434416127,1.944638638,1.56043529,6.610833955,1.148835258,28.59369739,20.44268524,9.739499344,8.674763037,6.338748794,13.0669455,5.426954335,7.708089378,4.517178445,3.57500538,3.593852262,5.256801047,3.097008428,2.70257543,1.713791198,28.37154066,6.094382664,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFR_z8,82.67680753,2045.62824,485446.2241,4.406498056,0,0.337912882,1.988854672,0.389855166,4.700654645,8.603018203,1.60057282,52.06044857,18.50407367,205.5032659,72.47972161,313.060794,55.20704735,464.3074394,85.08537899,8865.117557,-24.68035945,25.47495725,3.660304502,2.13998312,2.289182501,15.55567518,2.162480067,34.01138692,16.28705764,9.151631829,6.296538177,7.780280164,16.04200284,4.858455542,5.754843217,3.497887203,4.206948468,3.838833982,3.342594913,3.191126782,2.647245214,2.804046673,9.726774062,2.590858762,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFR_z9,107.2812102,717.0114582,486556.4692,4.248620192,0,-0.206102757,53.0868768,0.36311485,4.659515318,5.397159261,1.610719439,22.77404918,6.72949873,69.85072273,23.91216601,102.8830516,18.73055309,178.784228,30.85738111,9699.504896,-23.07958746,172.4124623,2.650371835,1.539510689,1.49414183,9.944269318,1.201019536,28.70148993,1.733236814,16.79112669,5.704192174,8.036166463,12.0623953,5.445642957,8.744736391,8.721611735,4.261541684,3.967852851,7.458103408,3.556372523,6.923824769,1.210544686,9.717972314,2.267002746,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFR_z10,1929.290621,5491.4298,945001.1272,-5272.050838,0,188.082991,2426.829229,79.67335976,286.7212728,559.704314,32.41759103,830.3497917,-115.913038,958.0711299,674.5463542,2924.194114,3445.090981,8637.082305,5711.482869,-519402.9548,19408.45101,25781.66443,3.349815061,18.89207482,1.864493077,15.104851,1.868631794,45.18790225,41.75333453,23.68422402,37.02960967,79.71838002,228.1035949,37.5000075,114.2367101,94.8684057,29.9999568,59.4398143,105.0000655,41.4577973,104.0279394,3.658228802,13.54175464,24.84532067,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFR_z11,9.630549212,1666.257158,486048.6204,3.615074154,0,-0.186415314,-0.112395901,0.149598371,3.01091721,6.49537859,1.377600974,41.2452772,14.62604811,164.5351635,58.90442162,262.9190323,46.43509368,395.1285275,70.88104061,8857.335679,-18.88467225,23.64702424,6.602114239,1.551449175,2.245715556,17.83692484,1.679225565,24.34879951,7.476043047,11.80042435,9.428835889,6.239221224,13.03088254,6.009290462,6.37265454,3.767545751,4.410982864,3.847130643,3.602879804,3.786083085,2.312013414,3.459540669,12.90319884,3.933758057,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFR_z12,21.67004869,300.8262743,486284.6198,1.717232558,0,-0.35668543,22.85890657,-0.057283227,0.121254961,0.450787394,0.374254842,6.011375706,2.666952131,25.79738928,9.10261711,46.2873268,3.785743923,79.90589443,9.738680554,10864.60931,-36.52683465,24.06705411,4.437763111,1.46695823,2.666834388,32.45387885,1.651689174,12.93580042,2.751709122,23.90451893,18.02391384,11.31114918,35.29233562,9.99697689,18.51848108,11.07388017,7.578537397,6.56710972,10.1163819,7.213615237,5.309559043,2.095542583,6.398790557,4.718752864,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFR_z13,17.95533448,1277.106602,485439.3335,14.2743477,0,-0.253889576,4.722539883,0.39876751,6.721955347,10.40493727,1.076382703,44.44699206,14.3168509,135.6504106,44.47108039,189.8084254,31.18623187,278.3090515,46.61404273,10028.21614,-24.06568811,103.2612705,5.030732356,2.272321583,2.242081754,7.364516973,2.228338129,23.70746887,4.717725674,8.895097244,7.776475652,6.600350794,19.08102955,3.309474961,5.760432181,3.895579002,2.680529177,2.381505389,4.186193892,3.842339413,3.082480906,1.465857841,6.85595282,4.307736885,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFR_z14,-369.59992,389.4121574,506375.7126,-43.62564689,0,9.021603242,116.4054778,3.821618514,13.75289466,26.84682025,1.554944669,41.09015621,-4.440937493,53.49227673,36.5631668,152.8881666,167.2120655,438.5214285,274.842603,-12523.60064,850.5293745,1265.999833,4.99407112,46.21080529,17.76398154,25.60237234,2.47869703,22.75675934,27.77917225,36.7267322,30.82994437,110.0969139,75,105.0000247,#DIV/0!,130.7669683,107.1428571,42.42640688,150,99.21567414,78.25768665,33.25362458,14.91768984,55.26333102,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFS_z1,24.27309671,1356.406374,486583.9156,9.270262089,0,14.07130847,43.33841195,4.664385234,23.09625764,9.674797882,1.208197195,37.59846125,11.6600046,132.2444769,48.73737819,213.3823409,39.79158886,338.0132742,63.52099215,8654.482906,-10.38872517,71.311735,2.926963792,2.468248166,1.421827754,7.262616674,1.343850211,1.030205479,1.291181767,2.001182086,1.966559815,6.363821116,4.212865889,4.342998022,4.690782309,2.838619474,1.700216757,3.745761904,2.929182674,2.229867587,2.077946795,2.413478507,7.24775369,2.553725468,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFS_z2,-339.3923501,634.7495575,442939.9433,13548.94734,0,-14.20069341,-183.231124,-6.015519793,-21.64810793,-42.00287531,-2.388894487,-48.05879331,13.4972691,14.1310739,-18.19746418,-36.67132479,-228.691819,-399.1785234,-369.7944752,45291.8172,-1590.207483,-1836.798633,5.265938997,6.152021838,1.336347663,3.546802841,2.147837887,74.98467295,58.89189639,35.0928707,44.23259982,51.16950803,83.51646544,73.59807423,80.93285824,25.6401568,30.32056302,18.97957571,27.83102149,28.82321387,14.45026411,4.046715447,17.03326323,18.63954414,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFS_z3,20.50293533,1160.126961,483404.9898,3.35185714,0,-0.199192511,18.05140096,0.021365153,1.38860106,3.462200923,0.802598869,21.80091075,7.732239463,94.66033495,36.04739704,181.8296619,35.87923242,363.3807353,75.35378716,11815.86023,-21.02801555,442.4878526,5.207203576,2.175960017,1.934389204,14.89126703,1.554323554,73.82619231,4.082502041,17.00754462,18.01039048,9.44478624,15.37843622,6.171397281,6.891921676,3.865198863,3.216408414,3.45849823,3.189423162,3.240593437,3.115660764,3.121022398,21.41143504,1.160942248,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFS_z4,669.4373208,370.6054648,506710.3082,-40.37686083,0,9.175685038,118.3935906,-20.74445139,-62.95654847,27.30534256,1.581501886,41.79194334,-4.516785168,54.40588221,33.02695925,155.8285499,170.0679143,445.3769137,278.4869953,-12949.95177,1027.50215,1280.689348,6.004823523,23.0224615,8.706640312,26.86579401,1.748084132,91.83504033,100.252708,11.79650856,11.20035358,76.47945411,118.5854335,58.57687395,182.483302,163.4588652,50.19953965,73.48476744,79.51298039,85.571521,49.99995555,21.98238495,44.00812802,67.64214859,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFS_z5,11.04415496,3282.053972,479820.9878,1.971453009,0,-0.15794571,-0.842839426,0.115169888,1.603899089,4.320568339,0.081056847,37.29667177,17.94448121,253.3480678,106.6292462,544.1072582,111.7665505,962.5507683,183.5939706,12285.53545,-17.49758139,50.59193906,6.768812933,0.806625466,1.296657234,22.74064313,1.865310501,39.3408903,20.44900261,13.56691865,11.7957578,9.302413458,26.24454741,4.584261005,5.532482604,2.662276778,2.51195535,1.853106562,3.51593991,2.685337703,1.446274227,2.05855053,31.43404341,3.043613069,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFS_z6,26.07713349,1495.592871,485535.0693,18.43232009,0,1.707708733,29.79086698,0.761341647,5.748318378,6.595057777,1.083051211,33.57210045,11.20453064,133.9641529,50.20681867,235.1463381,45.82222903,410.1903917,77.33294568,9405.730401,-5.347931096,153.3972016,2.753182953,1.498551782,1.850587455,7.161905335,1.485265098,4.403047554,0.871876775,5.352527963,5.412226504,4.685520629,8.90966319,3.057656295,3.666058345,3.54311063,2.615846114,1.863571664,2.533275868,2.493797916,2.249223177,1.172158851,12.23906766,2.39049674,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFS_z7,3.126501255,2064.238348,484138.9602,17.1266002,0,8.128172059,43.77862914,2.955924323,15.87312773,10.3033811,0.987748224,48.25285879,15.98292301,195.5150383,69.89736586,328.802296,62.0690066,535.19209,100.6035712,9828.353678,-12.85655209,171.8356323,4.985616344,1.718920568,1.580136941,5.849751711,2.285916341,2.405414952,1.884019899,3.558936589,5.142989879,2.4446145,13.51667564,2.271582806,7.587843279,4.012533739,2.525545357,2.376775052,1.737109013,3.714702102,2.589870868,1.473499528,28.63104524,2.464997588,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFS_z8,17.97259491,1628.466256,485281.6068,12.84293268,0,3.417148597,22.30764508,1.310841134,8.333698277,7.353073581,1.024714147,39.6003503,13.09271187,148.4221203,55.1108486,260.3544291,48.65243505,419.2176463,79.83444889,9516.063482,-11.07102767,110.0594891,3.975367565,1.41614123,1.571861208,7.51087373,1.91064074,3.782786946,1.211087198,4.579692209,4.315211632,6.734036918,10.60673661,3.392818378,6.190822024,2.45341056,3.361147073,2.613295064,2.662881788,3.064028777,2.423917951,1.790098622,7.757727421,1.518104894,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFS_z9,7.702749894,1978.311562,485418.6337,4.813216369,0,-0.271961939,0.966860943,0.075531291,2.597800602,6.435939454,1.204966022,47.02933151,15.69706372,198.5655791,69.05281558,314.1764884,54.00625206,484.7098208,88.22186151,8911.573078,-30.4545629,80.65464175,4.13497986,2.284907521,2.179023074,12.46543915,1.889847638,48.88818048,11.23714473,18.24317535,8.611425548,8.798412999,9.833127703,4.525566522,10.12560593,3.151813746,4.797203719,3.702131741,6.095097867,2.867903383,4.50008548,3.33013751,24.49080734,3.481756961,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFS_z10,-2995.800947,419.2379253,507243.436,-88.93949874,0,9.459531912,122.0560584,-3.505366107,-11.23207212,27.92176379,1.502639124,42.47113458,-4.656510469,56.08891073,38.79778122,164.4754906,175.3289107,467.4344321,290.1483969,-13567.41099,941.0791092,1322.306371,4.372177684,24.71352277,18.71363267,23.28779783,1.406089659,8.598366554,18.95242018,21.28813078,15.72064971,42.25753674,106.5034047,96.18230912,300,299.9999999,150,75,150,130.7669683,94.8683298,26.10102541,32.02192621,35.35531941,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFS_z11,23.81358602,1639.899987,485413.4632,2.939105544,0,1.635055639,9.86536621,0.96513275,6.721016191,7.331279451,1.113738899,41.65596556,13.47657855,156.806477,56.81657484,256.0154387,43.9331457,394.227068,70.68082418,9431.742653,-27.38474611,124.0960912,4.855885671,1.125099873,1.196364552,17.75352685,2.433021511,6.055464336,3.528958168,6.529723628,11.15767584,6.188520974,12.30242868,3.959848805,6.40445914,4.548159749,2.92980967,2.852121783,4.48377197,3.694651711,2.356675232,2.339476536,12.15841606,4.544696501,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFS_z12,19.98258876,1144.646211,485845.3216,8.611028313,0,-0.309437319,20.20141372,0.317214527,3.491357771,4.706623778,0.857539874,25.6070641,9.261210446,103.0412419,38.32476055,178.2838896,32.47685009,309.8608702,54.56663085,9835.045531,-29.7322419,61.42066706,3.606404535,2.814078625,2.257868936,13.73529793,2.302664583,9.046003782,4.586375483,12.09326042,13.11238917,7.500959185,21.19757422,12.21557411,6.290625519,6.950151131,4.063245626,5.961709824,4.959930872,4.32801552,4.482482319,2.762931543,15.56382828,2.673210789,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFS_z13,27.53621139,1336.861284,485295.6124,2.738793395,0,-0.574758697,-1.79910914,0.089829451,2.298005045,3.57755368,0.710432572,26.78846285,10.50472257,119.6408838,43.86512508,208.2961475,32.59765067,334.6449122,53.32762274,10165.99187,-55.09369836,65.92186646,12.15072116,3.073712789,1.701406483,22.54619458,2.190655661,112.3382955,26.82903025,51.62808365,38.36041143,22.45687431,25.71480899,10.42547771,6.809174512,6.577582465,6.498701662,5.964117057,6.264275706,5.426075172,6.960582081,2.909264437,21.80143479,3.737246547,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFT_z1,25.82913938,1773.174537,486566.7998,15.62305138,0,-0.086459337,12.51709753,0.45737925,6.153433943,8.423700566,0.558772426,40.04064215,13.69657043,157.1266103,59.14905346,287.6162584,56.62299752,542.5000785,103.7392228,7745.057705,-18.10689626,274.93647,4.724521448,2.528571418,1.824274006,8.776044711,2.171095275,14.85347872,1.829528499,4.139854664,7.153858891,7.348943882,13.5462371,4.58356362,7.241354436,3.374005256,4.50619581,2.909964939,4.999511891,3.024981645,3.680692445,2.380493358,10.38767401,3.153714284,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFT_z2,-5.219965331,2633.619459,479302.3235,13.79505946,0,-0.239761666,15.64401437,0.020342814,1.081352402,3.834652485,0.290849645,36.03051938,14.31992545,199.1034327,83.68108681,434.9419678,90.37678558,894.4758807,180.3968113,12861.99985,-24.99934525,905.3036163,5.258814578,1.183957784,2.291537419,9.447382116,1.295740746,39.49125016,3.712484734,27.82711059,13.51042625,7.715047031,32.48726754,4.888546237,6.375443752,1.833850422,3.605836833,3.208755713,2.653439852,2.517708123,2.460046024,2.035421933,11.96920977,2.903889174,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFT_z3,-7.089640694,1403.116984,484221.5495,1.893992742,0,-0.38488251,10.17450803,-0.001409829,2.274716843,3.97096045,1.129738454,25.65045615,9.616576865,111.2084152,45.73835105,234.0163895,44.62245648,465.2777165,89.75543846,10818.41373,-43.09951838,201.0758473,7.896409865,2.247354529,1.964093351,23.38156284,1.47972801,67.98398519,3.28665745,23.62207823,9.760794032,11.45651781,17.27540832,6.206881875,9.408943055,8.648288162,6.111460519,5.611729904,3.535433934,5.092683379,4.368621939,2.093125247,11.69005348,3.159453206,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFT_z4,19.55887331,2122.776109,482691.4577,5.19840152,0,-0.25062353,7.602942698,0.300879458,4.511940443,8.247367647,0.396885436,48.9924205,17.28079238,201.1727988,73.10903949,327.8140969,60.41539074,532.6311259,96.02486098,11226.95251,-26.26794537,247.6333402,5.639204954,2.084254119,2.144943277,13.01918401,1.71550773,22.70304151,5.180535395,13.69273733,4.051110788,8.743992398,19.63389286,5.960187653,6.883681089,4.173807193,4.124025011,2.97669634,4.098996646,2.950769423,3.217933978,2.36621118,22.33143059,2.034605311,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFT_z5,5.589034657,971.031109,486125.7523,2.738030217,0,-0.068554017,10.56349986,0.042394597,1.276494089,2.945250393,0.633378073,19.8261954,6.870518224,85.03913862,32.94525383,155.5654878,30.64718061,278.5086849,56.62355581,9778.723001,-7.251202248,93.58831522,6.203354242,1.889865909,2.531635353,10.99819564,2.237864494,68.45355728,2.021858723,19.7414294,4.354777963,6.444201465,5.715013762,3.842927395,3.936711402,3.520598406,3.764101113,3.067155589,4.294122021,1.68322486,4.494204665,2.098945169,6.127259019,1.964089766,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFT_z6,-164.7563387,1098.517119,475339.5123,140.1774741,0,-4.93556457,-63.68344258,-2.090742015,-7.523973049,-11.71799512,-0.850683588,5.704752975,11.75044107,91.78735782,24.47121523,123.5767752,-49.80202356,121.700442,-79.40928601,21971.77157,-541.33301,-521.6226843,7.858792609,3.607500044,1.026121692,7.360306762,1.343666551,89.059657,30.50718661,34.98571914,28.46488071,34.37266796,107.1428571,18.13266136,28.35423324,22.4786722,12.85495582,12.91909583,16.31454961,10.97742334,10.65904195,2.676569981,11.42343689,10.77192446,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFT_z7,21.86466442,867.5651604,485751.5005,9.712862455,0,-0.181182571,13.80232215,0.084834718,2.382954957,4.097269862,0.736105415,22.96714211,7.739349165,82.07266544,28.79159623,129.7787998,21.4625227,203.3015144,36.31716327,10427.72207,-18.8089393,54.95526629,5.073582206,2.335613308,1.633638809,9.494799512,2.502026482,72.68309426,4.155235254,18.46856885,8.675956205,8.344477651,11.62089985,5.964755984,12.45657413,4.852365847,4.426833224,2.151168351,4.72722914,2.663257651,2.568622961,1.333972753,21.91977,2.186466815,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFT_z8,-10.99650594,788.2204563,481765.123,4.372961532,0,-0.62575511,-4.813408716,122.8972004,377.2385401,0.133425176,0.476664535,31.39154154,5.565619493,61.78497165,23.52228634,133.6629801,26.22937674,366.0106431,66.75886184,13908.63298,-68.27866954,37.69630218,6.117212669,2.024906211,1.365934101,17.56712637,1.902008155,64.67065811,12.94651218,1.883167992,2.127284248,25.18952909,25.74539334,8.058043497,13.94565966,12.40307436,9.749493408,6.062094937,6.786064041,2.849008832,4.203976209,2.950091276,13.1058125,4.916261916,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFT_z9,163.9705511,1944.608074,477815.9429,-5.136187461,0,-2.854996739,-36.83793785,-0.834287236,0.12443907,0.584052835,0.421938699,33.85760961,16.10917766,164.7788599,57.23177777,296.5069926,12.244347,457.9553199,29.06101732,17327.28623,-280.6779654,-184.371384,6.264077922,3.215996908,1.691855718,29.1903786,1.918467311,20.13370844,10.80361771,20.45558516,11.108354,22.09041148,42.85714317,10.64059664,23.34508816,17.51705245,11.99480783,9.058207404,8.491725433,5.091233995,10.17981873,2.878458343,24.3001226,6.70329293,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFT_z10,141.1730269,410.7521363,506178.5498,-107.3355845,0,8.886348603,114.6602912,3.764323639,13.54670705,26.4443245,1.531632463,40.47412,-4.374357598,52.69030414,36.4468995,154.5093943,164.705171,438.0376506,272.7081277,-12214.2369,806.3109719,1247.928635,5.114179693,70.83304804,27.7554674,17.17574996,1.570724245,13.84541544,24.65893266,29.86307765,42.54204456,185.4282959,300,106.0660172,#DIV/0!,150,299.9999999,212.1320343,#DIV/0!,106.0660172,118.5854123,21.65063269,15.84790565,67.60406298,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFT_z11,-6.154823301,391.7498806,484903.1924,2.376241643,0,-0.378144803,13.81221981,-0.020075885,0.9553166,1.301429529,0.405717469,8.817221331,3.598654619,32.61486884,11.71129994,56.56898999,6.058646001,105.5826636,15.98247694,12110.78339,-32.47968819,13.36647523,5.664652654,2.523552671,2.271932058,14.71624932,2.432043272,20.07645753,2.862325304,21.33985426,21.75615176,16.97861567,25.2956567,11.88331829,9.341542488,10.07160776,7.203218459,5.905695854,8.986598913,7.835014961,6.520309809,1.930355281,17.12666541,4.235890377,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFT_z12,-791.7946871,139.7769857,455890.9759,-34.75778644,0,-13.13011504,-169.4174832,-5.534222478,-20.01607522,-39.07308148,-2.263079172,-53.60249408,9.193078661,-23.52112009,-27.79249705,-111.1863796,-219.3407843,-433.4197096,-357.5097294,45903.82897,-1224.867166,-1562.34319,7.354992679,9.639315564,2.210329893,45.10006558,1.948855996,23.26439054,15.20037956,37.62535115,19.13437922,125.3094658,300,51.0226093,92.30769234,51.24859739,43.7322897,36.07853738,33.76190608,24.53475146,19.01413015,2.480690128,20.63048573,9.108959579,,,,,,,,,,,,,,,,,,,,,,,,,,
RBFT_z13,189.7051993,3380.750986,479715.3639,276.5719514,0,1.641584097,37.94532302,1.122128339,8.910942532,11.2838921,0.594156672,68.21174763,25.55383474,301.631445,118.3478063,544.7593897,107.2922788,944.8562343,177.3270396,11453.51857,1.540550247,468.776239,2.309959395,1.323358899,2.076758145,2.524556414,1.694139346,4.287931141,1.70749251,4.893182917,5.284021206,5.576345435,19.09071261,2.041557117,2.281592611,3.334685396,3.486253153,1.393713334,2.705009437,2.988406024,2.273759908,1.437950781,5.147334326,2.867052359,,,,,,,,,,,,,,,,,,,,,,,,,,
STD_ZrHf_1_01,1777.737205,281.614722,485915.5751,0.20334428,0,2.267688066,2.811525448,0.547164731,1.900268494,1.396127088,0.803021113,1.308914651,1.518356371,3.50729348,3.266758963,13.42902249,2.788169139,11.93081695,8.648012538,11195.45979,0.095813347,196.9281173,2.956284267,218.5300915,2.374428327,30.07253274,2.880353639,8.149201639,7.830557155,23.06545031,18.62744348,34.3707371,47.46495816,26.7416024,77.51360756,97.97465503,118.3589669,114.3328415,159.4462266,69.53789106,157.4667408,3.091678485,13.88328171,88.48046317,,,,,,,,,,,,,,,,,,,,,,,,,,
STD_ZrHf_1_02,1736.375798,276.7257762,485911.7945,0.56592149,0,2.257616125,2.836661553,0.533944237,2.023750673,1.352834441,0.792349748,1.048199141,1.496023995,3.405494403,3.141750847,13.02252283,2.467704185,11.85658741,8.36394063,11206.09593,0.193837303,196.0246648,6.222916334,130.935115,2.128935018,21.41598525,2.809328463,7.343464376,7.263422201,11.97192487,12.65510326,31.64222179,51.82345122,35.90501418,52.24684331,67.72026657,101.8508775,46.74646789,75.45060493,41.28347295,68.7237997,2.490134908,16.55833082,43.15686025,,,,,,,,,,,,,,,,,,,,,,,,,,
STD_ZrHf_1_03,1845.889444,271.6586398,486026.9776,-0.062793524,0,2.23326701,2.822388755,0.499814342,1.836745279,1.320140004,0.806460178,0.962825171,1.437039356,3.397516677,3.094443315,12.79943898,2.407842599,11.56196789,8.171793586,11100.25123,0.214271158,193.6093715,2.579713042,16.13453139,3.651319622,29.60992793,4.462904016,5.500698404,8.653807165,14.19548082,9.448747466,27.35763812,36.61860622,30.66998554,71.1806008,69.00670201,83.14801084,96.28232205,44.36867205,72.12217057,40.96350023,3.868824949,22.66984256,26.79899394,,,,,,,,,,,,,,,,,,,,,,,,,,
STD_ZrHf_1_04,1882.162198,272.6114553,486189.4813,0.491975289,0,2.266191694,2.741653929,0.5076233,1.989507448,1.304923912,0.776297046,1.069676679,1.431544201,3.334650147,3.081940866,12.77970143,2.398023843,11.60476473,8.239895546,10935.28015,0.348208704,194.2604874,2.563197523,22.40449619,1.48690762,22.63997364,2.219497947,4.98973415,7.754731219,14.51566343,21.87701902,36.6938659,40.25385832,35.3174651,61.65813087,100.1729946,60.36933793,72.12217057,78.31564367,73.36179607,52.63975592,1.486257197,27.60199444,30.31426785,,,,,,,,,,,,,,,,,,,,,,,,,,
STD_ZrHf_1_05,1911.421574,270.2867455,486543.7805,0.664573598,0,2.315659366,2.882525485,0.516140958,2.121396248,1.349595458,0.787038061,1.125563089,1.39479626,3.269769014,3.082333015,12.66518004,2.353402982,11.50077218,8.192049063,10584.62326,0.501352902,192.5873099,72.66792733,79.76520523,74.25917861,76.40863592,73.37713555,72.14353807,74.60659553,73.61391923,69.22496655,69.96977144,65.55058297,75.59632785,110.4921029,110.4922132,100.6290033,94.60770207,124.7219129,129.0994449,83.91225396,74.6629312,76.93106879,81.70930801,,,,,,,,,,,,,,,,,,,,,,,,,,
STD_ZrHf_1_06,-1268546.362,-18770.2367,700972.087,-13160.43862,0,-6699.119089,-5867.463301,-1978.764929,-9720.774716,-16200.70157,-12207.16834,-27272.15423,-2856.5126,-137.118922,-2874.226368,-4566.034916,-4045.691949,-6186.073429,-338.9582396,-62423.05935,18.00695123,-8039.596659,19.67827521,224.9828526,72.00831776,161.0152972,36.23281682,89.36506208,96.28197939,86.06631812,90.40262966,79.77097838,108.8381271,112.6872501,210.8185107,#DIV/0!,210.8185107,316.227766,161.0152972,316.227766,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,
STD_ZrHf_1_07,1878.165018,269.2571621,486425.4596,0.347433578,0,2.274007572,2.941667639,0.486845943,1.734208728,1.2098161,0.748515986,0.943595025,1.391094376,3.312156954,3.019257708,12.58687853,2.343568137,11.42966953,8.084821864,10707.1062,0.117246249,191.2062821,2.313116261,74.63280991,2.138888422,29.87157089,1.551577678,6.952767748,4.413686227,17.54820803,20.99520635,35.62147704,50.84396737,43.68172984,23.57022604,57.73504232,89.36510242,74.53562904,92.90740171,70.41794305,56.5194873,0.955748025,22.04079296,23.05089178,,,,,,,,,,,,,,,,,,,,,,,,,,
STD_ZrHf_1_08,1830.938256,266.7783526,486477.3944,0.347409897,0,2.322807365,2.956530841,0.471428617,1.757602399,1.247734243,0.771169957,1.019161593,1.385780315,3.224023784,3.041687602,12.50131839,2.322954736,11.35197559,8.056902476,10659.09563,0.234328481,189.7188411,12.87910295,19.31466089,1.365767768,25.55510213,1.332077235,4.819751796,4.982415327,14.39543846,9.328683887,16.91961337,32.45249579,30.33890655,40.82485082,126.8850197,63.87410816,100.751712,110.4921691,70.71068127,81.31308456,1.322298347,25.85787062,32.26781648,,,,,,,,,,,,,,,,,,,,,,,,,,
STD_ZrHf_1_09,1900.675461,267.6272843,486424.991,0.418544895,0,2.251561816,2.895534592,0.481785937,1.775047557,1.165381116,0.76313109,0.972925797,1.406986134,3.234901104,3.01010735,12.54349576,2.335504916,11.39027527,8.013599036,10709.91577,0.223807489,190.5833643,4.187788369,29.16867959,3.061324867,16.26378178,3.234873127,6.510860648,5.640184888,13.36967657,21.05584278,38.65154938,16.80132739,34.30024363,59.57676947,79.05707326,67.07866184,83.41978285,79.20641193,87.90812808,76.20400082,3.182724738,25.00732228,26.15354537,,,,,,,,,,,,,,,,,,,,,,,,,,
STD_ZrHf_1_10,1799.46966,252.2245376,486887.1021,0.427620853,0,2.04436794,2.849210741,0.42204855,1.522689622,1.117875283,0.694849922,0.920661525,1.303223492,3.383476345,2.901176809,12.16748149,2.320516824,12.29128446,7.774049841,10276.43089,0.335621936,177.7663346,3.176196075,156.4552887,16.39720273,38.15134018,2.307421778,5.90480745,10.06136741,10.11898318,13.8792432,21.77347066,36.0485873,20.8917922,59.84379869,102.8845911,155.7222489,152.7751753,209.203452,214.1805811,178.7619003,9.80890564,26.34468024,83.42698046,,,,,,,,,,,,,,,,,,,,,,,,,,
